,imdbid,year,rating,id,title,WikiID
2578,0096754,1989,3,1478,"Abyss, The",45568
2579,0097731,1989,2,1640,Let It Ride,1640329
2580,0097366,1989,1,1833,Fletch Lives,5652838
2581,0098627,1989,1,1834,Weekend at Bernie&#39;s,1235519
2582,0097423,1989,3,1847,"Get Smart, Again!",2923254
2583,0098724,1989,2,2065,"Sex, Lies, and Videotape",384990
2584,0096734,1989,1,2074,"&#39;Burbs, The",
2585,0097499,1989,3,2353,Henry V,171005
2586,0097165,1989,1,2361,Dead Poets Society,129493
2587,0096928,1989,2,2463,Bill &amp; Ted&#39;s Excellent Adventure,4869
2588,0098309,1989,3,2488,She-Devil,8499528
2589,0096787,1989,3,2528,All Dogs Go to Heaven,513090
2590,0097123,1989,3,2619,Crimes and Misdemeanors,1320650
2591,0097815,1989,1,3808,Major League,71276608
2592,0098327,1989,3,3803,"Seventh Continent, The",10518816
2593,0097737,1989,3,3932,Leviathan,3477126
2594,0097240,1989,2,3934,Drugstore Cowboy,291610
2595,0098546,1989,1,4036,UHF,390867
2596,0097858,1989,3,4175,Meet The Feebles,21037
2597,0098300,1989,3,4268,Shag,2967406
2598,0098258,1989,2,4270,Say Anything...,606476
2599,0097742,1989,2,4364,Licence to Kill,449547
2600,0098032,1989,3,4397,Oranges Are Not The Only Fruit,4984440
2601,0097235,1989,0,4579,"Dream Team, The",2093510
2602,0097108,1989,1,4597,"Cook, the Thief, His Wife &amp; Her Lover, The",1815970
2603,0097162,1989,0,4606,Dead Calm,697868
2604,0097728,1989,0,4646,Leningrad Cowboys Go America,3131514
2605,0098453,1989,3,4760,Teen Witch,4672611
2606,0098536,1989,1,5277,Turner &amp; Hooch,19672261
2607,0103959,1989,3,5534,Chopper Chicks in Zombietown,2077533
2608,0096969,1989,3,5574,Born on the Fourth of July,4457806
2609,0097981,1989,3,6024,A Nightmare on Elm Street 5: The Dream Child,3038054
2610,0097216,1989,2,6594,Do the Right Thing,73428
2611,0097388,1989,3,6675,Friday the 13th Part VIII: Jason Takes Manhattan,2351932
2612,0097441,1989,0,6975,Glory,509676
2613,0097790,1989,3,7048,Loverboy,12053509
2614,0097444,1989,3,7213,Godzilla vs. Biollante,12000
2615,0097733,1989,3,7222,Lethal Weapon 2,695227
2616,0097239,1989,3,7255,Driving Miss Daisy,129444
2617,0097351,1989,2,7268,Field of Dreams,129524
2618,0097937,1989,3,7269,My Left Foot,129542
2619,0097883,1989,3,7438,Millennium,972940
2620,0097182,1989,3,7842,"Delinquents, The",1433676
2621,0097958,1989,3,8323,National Lampoon&#39;s Christmas Vacation,15982797
2622,0094849,1989,3,8470,Celia,11438787
2623,0096869,1989,3,8507,Babar: The Movie,6614818
2624,0098257,1989,3,8997,Savage Beach,6687579
2625,0097659,1989,0,9485,Kickboxer,2886766
2626,0096945,1989,1,9487,Blind Fury,9375612
2627,0097647,1989,0,9515,"Karate Kid Part III, The",2353104
2628,0097202,1989,0,9528,"Killer, The",451877
2629,0097334,1989,0,9539,Farewell to the King,2439288
2630,0098439,1989,0,9727,Tango &amp; Cash,262752
2631,0098193,1989,3,9752,"Return of Swamp Thing, The",6179287
2632,0098141,1989,1,9770,"Punisher, The",2876564
2633,0098325,1989,2,10637,Sidewalk Stories,34585418
2634,0098067,1989,3,10709,Parenthood,1118829
2635,0098273,1989,0,10841,Sea of Love,2541839
2636,0097027,1989,0,10876,Casualties of War,226682
2637,0100802,1990,1,118,Total Recall,55325
2638,0099088,1990,1,151,Back to the Future Part III,213275
2639,0100944,1990,3,209,"Witches, The",3112996
2640,0099785,1990,3,432,Home Alone,216072
2641,0100140,1990,3,443,Mermaids,961777
2642,0099864,1990,1,454,It,34635
2643,0100157,1990,1,459,Misery,7074043
2644,0100395,1990,3,533,Postcards from the Edge,21675573
2645,0100024,1990,3,796,Life Is Sweet,1430376
2646,0100263,1990,3,869,Nikita,264943
2647,0099731,1990,3,926,"Handmaid&#39;s Tale, The",165026
2648,0100151,1990,3,1173,Mindwalk,1812351
2649,0099653,1990,3,1130,Ghost,129619
2650,0100332,1990,3,1441,Paris is Burning,2406074
2651,0100814,1990,3,1663,Tremors,433414
2652,0100990,1990,3,1728,"I, the Worst of All",45663231
2653,0100928,1990,1,1935,White Hunter Black Heart,1179306
2654,0100405,1990,3,2156,Pretty Woman,156745
2655,0099685,1990,3,2211,Goodfellas,64394
2656,0099365,1990,0,2242,Darkman,1839695
2657,0196378,1990,3,2379,Bimbos B.C.,1165294
2658,0099040,1990,3,2296,An Angel at My Table,571311
2659,0099165,1990,2,2313,"Bonfire of the Vanities, The",5206156
2660,0099487,1990,3,2442,Edward Scissorhands,302970
2661,0100935,1990,2,2577,Wild at Heart,246963
2662,0099892,1990,2,2820,Joe Versus the Volcano,176489
2663,0099582,1990,3,2942,Flatliners,673469
2664,0099423,1990,3,2963,Die Hard 2,433824
2665,0099810,1990,1,3000,"Hunt for Red October, The",30761
2666,0099733,1990,3,3247,Happily Ever After,4832313
2667,0100530,1990,0,3524,"Russia House, The",18577105
2668,0100234,1990,1,3561,Close-Up,1886189
2669,0098147,1990,3,3566,Qin yong,5624281
2670,0099817,1990,0,3662,Dark Angel (I Come in Peace),9963622
2671,0359610,1990,3,3721,A Little Night Music,2942
2672,0100046,1990,3,4034,"Long Walk Home, The",9709480
2673,0099818,1990,0,4080,I Hired a Contract Killer,6715354
2674,0102993,1990,3,4174,Strangers in Good Company,2436322
2675,0099819,1990,3,4574,I love you to death,2099242
2676,0099253,1990,3,4706,Child&#39;s Play 2,128987
2677,0105643,1990,3,4719,Troll 2,2786477
2678,0100150,1990,0,4750,Miller&#39;s Crossing,2159644
2679,0099005,1990,0,4807,Air America,851800
2680,0100403,1990,2,5182,Predator 2,620034
2681,0100502,1990,1,5237,RoboCop 2,1330220
2682,0100758,1990,2,5284,Teenage Mutant Ninja Turtles,2323962
2683,0097106,1990,3,5301,A Tale of Springtime,5291313
2684,0098532,1990,3,5333,"Match Factory Girl, The",10423516
2685,0099776,1990,2,5347,Europa Europa,9240
2686,0098897,1990,3,5399,Portrait of a Marriage,4757828
2687,0100054,1990,0,5556,Lord of the Flies,7873210
2688,0100691,1990,2,5581,Stella,12781074
2689,0100911,1990,3,5614,"Welcome Home, Roxy Carmichael",737801
2690,0099871,1990,1,5688,Jacob&#39;s Ladder,16118
2691,0100924,1990,3,5776,Where the Heart Is,2856978
2692,0100404,1990,1,5777,Presumed Innocent,1189804
2693,0142233,1990,1,5908,Dragon Ball Z: The Movie - The Tree of Might,1410384
2694,0099012,1990,3,6081,Alice,473212
2695,0099321,1990,3,6289,Criminal Justice,168219
2696,0099938,1990,3,6542,Kindergarten Cop,997939
2697,0099329,1990,3,6562,Cry-Baby,1452377
2698,0100557,1990,3,6656,"Nasty Girl (Das schreckliche M&auml;dchen), The",874292
2699,0142245,1990,0,7426,Dragon Ball Z: Bardock - The Father of Goku,1012580
2700,0099348,1990,1,7626,Dances with Wolves,129585
2701,0100519,1990,1,7659,Rosencrantz &amp; Guildenstern Are Dead,25830
2702,0099768,1990,3,8021,Hidden Agenda,4299478
2703,0099277,1990,2,8043,Class of 1999,19671399
2704,0100477,1990,1,8051,"Rescuers Down Under, The",238004
2705,0099674,1990,3,8061,"Godfather: Part III, The",129644
2706,0100142,1990,3,8097,Metropolitan,3493786
2707,0100469,1990,1,8584,"Reflecting Skin, The",1809458
2708,0103768,1990,3,8929,Barbarian Queen II: The Empress Strikes Back,9109449
2709,0100594,1990,0,9481,"Sheltering Sky, The",777832
2710,0099426,1990,1,9529,Bullet in the Head,1862671
2711,0100232,1990,0,9530,Navy Seals,2110936
2712,0099399,1990,1,9532,Delta Force 2: The Colombian Connection,6653265
2713,0100222,1990,1,9537,Naked Tango,10086955
2714,0100266,1990,0,9546,"No Retreat, No Surrender 3: Blood Brothers",12013209
2715,0100029,1990,1,9563,Lionheart,4162938
2716,0100507,1990,0,9726,Rocky V,153435
2717,0099772,1990,3,9813,Hiroshima: Out of the Ashes,42854686
2718,0099700,1990,2,9923,Gremlins 2: The New Batch,1323106
2719,0100260,1990,3,10013,Nightbreed,1126777
2720,0100449,1990,0,10356,Quick Change,1834015
2721,0101258,1990,2,10394,Days of Being Wild,430419
2722,0099160,1990,2,10415,Blue Steel,4503816
2723,0101399,1990,3,10453,Bad Girls from Mars,1029247
2724,0099371,1990,2,10884,Days of Thunder,6270508
2725,0102926,1991,3,32,"Silence of the Lambs, The",8555331
2726,0101414,1991,3,183,Beauty and the Beast,133462
2727,0103074,1991,3,266,Thelma &amp; Louise,11058494
2728,0102587,1991,3,308,Omohide poro poro,637870
2729,0102609,1991,3,467,Other People's Money,1996624
2730,0102685,1991,0,512,Point Break,483274
2731,0103030,1991,3,710,Tacones Lejanos,1228330
2732,0101921,1991,3,767,Fried Green Tomatoes,7223973
2733,0103064,1991,3,847,Terminator 2: Judgement Day,34344124
2734,0102898,1991,3,879,Shakes the Clown,2492941
2735,0102103,1991,3,913,Impromptu,463519
2736,0102057,1991,2,1033,Hook,443972
2737,0101898,1991,2,1346,Flirting,335017
2738,0101640,1991,3,1297,Raise the Red Lantern,78425
2739,0103247,1991,1,1125,White Fang,1018216
2740,0101597,1991,0,1429,Closet Land,2372967
2741,0101745,1991,1,1089,Doc Hollywood,2331371
2742,0102798,1991,3,1579,Robin Hood: Prince of Thieves,261402
2743,0101889,1991,3,1405,"Fisher King, The",171051
2744,0103112,1991,0,1697,Toy Soldiers,30873996
2745,0102510,1991,1,1825,"Naked Gun 2 1/2: The Smell of Fear, The",924771
2746,0102943,1991,3,1846,Slacker,503562
2747,0101765,1991,3,2180,"Double Life of Veronique, The",733176
2748,0102829,1991,3,2216,Salmonberries,2610420
2749,0101410,1991,1,2315,Barton Fink,320401
2750,0101465,1991,1,2326,Black Robe,1586802
2751,0102436,1991,3,2408,&#39;Merci la vie&#39;,
2752,0104057,1991,3,2455,Daughters of the Dust,2014023
2753,0101329,1991,3,2491,An American Tail: Fievel Goes West,1456329
2754,0101757,1991,3,2637,Don&#39;t Tell Mom the Babysitter&#39;s Dead,81257
2755,0103060,1991,3,2740,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,2323962
2756,0101701,1991,1,2785,Delirious,3152882
2757,0102536,1991,3,2846,Night on Earth,2269393
2758,0104922,1991,1,2857,Motorama,4420919
2759,0101627,1991,3,2913,Critters 3,2509881
2760,0102817,1991,0,3036,Rubin and Ed,5608065
2761,0102573,1991,3,3058,"Object of Beauty, The",11570146
2762,0101452,1991,1,3251,Bill &amp; Ted&#39;s Bogus Journey,4869
2763,0103241,1991,2,3292,What About Bob?,946305
2764,0102070,1991,3,3544,Hudson Hawk,100274
2765,0102059,1991,1,3563,Hot Shots!,1048388
2766,0102975,1991,2,3592,Star Trek VI: The Undiscovered Country,161190
2767,0101272,1991,3,3595,"Addams Family, The",26742350
2768,0102803,1991,1,3987,"Rocketeer, The",5807082
2769,0099851,1991,3,4241,Into The Woods,40171928
2770,0102266,1991,3,4290,"Last Boy Scout, The",706878
2771,0104981,1991,3,4358,Neon City,46210862
2772,0102303,1991,0,4577,Life Stinks,3528982
2773,0101698,1991,3,4631,Defending Your Life,2304640
2774,0102250,1991,3,4666,L.A. Story,1034719
2775,0101829,1991,0,4736,Europa,1255434
2776,0107875,1991,3,4973,"Princess and the Goblin, The",15770250
2777,0100009,1991,3,5133,Lethal Games,695266
2778,0102370,1991,3,5260,Madonna: Truth or Dare,5461236
2779,0102492,1991,3,5265,My Girl,673407
2780,0101318,1991,1,5332,"Lovers on the Bridge, The",3329045
2781,0101507,1991,2,5638,Boyz n the Hood,155997
2782,0102313,1991,3,5639,"Linguini Incident, The",2777580
2783,0101891,1991,1,5814,"Five Heartbeats, The",1625009
2784,0099422,1991,1,5833,Dick Tracy,41907
2785,0101917,1991,2,6028,Freddy&#39;s Dead: The Final Nightmare,3007175
2786,1125254,1991,0,6089,Dragon Ball Z: Cooler&#39;s Revenge,2138941
2787,0102522,1991,1,6335,Nekromantik 2,17477511
2788,0102951,1991,3,6371,Soapdish,2354228
2789,0102797,1991,1,7146,Robin Hood,261402
2790,0105121,1991,3,7163,"People Under the Stairs, The",1828138
2791,0101991,1991,3,7172,Hachi-gatsu no rapusodi,2467316
2792,0098063,1991,3,7235,Paprika,3032738
2793,0102138,1991,3,7200,JFK,39311
2794,0101587,1991,3,7365,City Slickers,352455
2795,0100491,1991,0,7609,Riff-Raff,5496726
2796,0101912,1991,1,7632,Frankie and Johnny,1769515
2797,0102494,1991,1,7650,My Own Private Idaho,605198
2798,0102603,1991,2,7655,Oscar,2623071
2799,0101540,1991,3,7938,Cape Fear,171026
2800,0102426,1991,2,8062,Mediterraneo,5049873
2801,0101458,1991,3,9094,Until the End of the World,31908
2802,0130236,1991,1,9322,Samurai Cop,45336113
2803,0102034,1991,1,9378,Highlander II,4440305
2804,0099388,1991,1,9517,Deathstalker IV: Match of Titans,31441995
2805,0101702,1991,0,9533,Delta Force 3: The Killing Game,24813968
2806,0102202,1991,0,9548,Kickboxer 2: The Road Back,12816598
2807,0101764,1991,1,9564,Double Impact,2311212
2808,0102397,1991,3,9810,"Manta, Manta",42587098
2809,0103956,1991,2,9847,Child&#39;s Play 3,128987
2810,0102915,1991,3,10117,Showdown in Little Tokyo,584713
2811,0101605,1991,3,10265,"Commitments, The",5303308
2812,0101844,1991,0,10474,Eyes of an Angel,13137113
2813,0101775,1991,3,10658,Drop Dead Fred,927401
2814,0102526,1991,0,10733,New Jack City,686066
2815,0101393,1991,1,10871,Backdraft,592766
2816,0101902,1991,3,10889,For the Boys,36570354
2817,0105236,1992,0,18,Reservoir Dogs,297111
2818,0103639,1992,0,98,Aladdin,73170
2819,0103644,1992,0,296,Alien 3,213251
2820,0104431,1992,3,433,Home Alone 2: Lost in New York,294998
2821,0104348,1992,0,450,Glengarry Glen Ross,2000074
2822,0104257,1992,1,451,A Few Good Men,20691749
2823,0104694,1992,3,560,A League of Their Own,543433
2824,0103893,1992,3,748,Buffy the Vampire Slayer,4231
2825,0103850,1992,1,818,Bob Roberts,910628
2826,0103776,1992,0,1025,Batman Returns,4728
2827,0104321,1992,3,1345,Gas Food Lodging,2881616
2828,0105417,1992,3,1352,Sister Act,920468
2829,0106308,1992,2,1276,Army of Darkness,3217
2830,0104940,1992,3,1101,"Muppet Christmas Carol, The",1131832
2831,0104868,1992,1,1126,"Mighty Ducks, The",6173539
2832,0104254,1992,3,1157,FernGully: The Last Rainforest,2108776
2833,0105629,1992,3,1836,Toys,492540
2834,0105851,1992,1,1867,Full Contact,3910144
2835,0104070,1992,3,1869,Death Becomes Her,105972
2836,0107756,1992,2,1877,Orlando,917665
2837,0104815,1992,0,1886,El Mariachi,326446
2838,0104952,1992,1,1895,My Cousin Vinny,324616
2839,0101811,1992,3,2128,Enchanted April,782794
2840,0105107,1992,3,2349,Passion Fish,770300
2841,0104454,1992,3,2415,Howards End,133622
2842,0105665,1992,3,2432,Twin Peaks: Fire Walk With Me,245515
2843,0105316,1992,3,2457,Sarafina!,27736078
2844,0104697,1992,3,2466,Leaving Normal,23998259
2845,0105414,1992,3,2504,Single White Female,2632500
2846,0105577,1992,3,2506,This is My Life,18162993
2847,0104990,1992,1,2628,Newsies,944471
2848,0105481,1992,3,2709,Straight Talk,3952475
2849,0104036,1992,2,3141,"Crying Game, The",10114311
2850,0104652,1992,1,3414,Porco Rosso (Kurenai no Buta),171160
2851,0100963,1992,2,3556,King of Beggars,9362866
2852,0105151,1992,3,3636,"Player, The",358263
2853,0105323,1992,1,3787,Scent of a Woman,133648
2854,0103767,1992,0,3937,Baraka,183619
2855,0103873,1992,3,4141,Dead Alive,142588
2856,0104797,1992,3,4391,Malcolm X,300972
2857,0105793,1992,1,4731,Wayne&#39;s World,64741
2858,0105477,1992,2,4779,Stop! Or My Mom Will Shoot,1967834
2859,0103939,1992,1,4782,Chaplin,171058
2860,0104040,1992,3,4839,"Cutting Edge, The",1679183
2861,0104670,1992,3,4837,Ladybugs,3488543
2862,0103994,1992,3,4838,Como agua para chocolate,15142854
2863,0104466,1992,3,4903,Husbands and Wives,890407
2864,0103772,1992,1,4940,Basic Instinct,481649
2865,0103874,1992,3,4947,Dracula,337740
2866,0104237,1992,3,4952,Damage,3175656
2867,0104412,1992,1,4999,Hero,1175762
2868,0103919,1992,3,5005,Candyman,1256990
2869,0104692,1992,1,5241,"Lawnmower Man, The",672934
2870,0103859,1992,3,5318,Boomerang,1961084
2871,0105682,1992,3,5425,Un Coeur en Hiver,5490152
2872,0103812,1992,3,5533,"Bikini Carwash Company, The",10234554
2873,1517470,1992,0,5593,Doragon b&ocirc;ru Z: Atsumare! Gok&ucirc; W&acirc;rudo,11091078
2874,0105435,1992,1,5654,Sneakers,1252047
2875,0142237,1992,0,6090,Dragon Ball Z: The Return of Cooler,1315063
2876,0105265,1992,2,6123,A River Runs Through It,6286627
2877,0105415,1992,2,6317,Singles,577663
2878,0104409,1992,3,6397,Hellraiser III: Hell on Earth,3745331
2879,0105130,1992,3,6702,Peter&#39;s Friends,3215685
2880,0105859,1992,3,6862,Dragon Inn,2533693
2881,0105695,1992,3,7006,Unforgiven,133574
2882,0104298,1992,1,7601,Freddie as F.R.O.7.,2648352
2883,0104691,1992,2,7031,"Last of the Mohicans, The",1428048
2884,0105459,1992,0,7179,Split Second,2337131
2885,0105616,1992,3,7191,Tom and Jerry: The Movie,1377041
2886,0104684,1992,0,7245,Hard Boiled,577618
2887,0104452,1992,1,7640,HouseSitter,2010889
2888,0104779,1992,3,8287,Bitter Moon,846354
2889,0101628,1992,1,8393,Critters 4,2509885
2890,0104695,1992,2,8583,Leap of Faith,3319694
2891,0104187,1992,1,8622,Encino Man,1596589
2892,0103855,1992,2,8991,"Bodyguard, The",412476
2893,0104575,1992,1,9000,Just another girl on the I.R.T,7963945
2894,0104389,1992,3,9922,"Hand That Rocks the Cradle, The",1037120
2895,0104105,1992,0,9107,Dien Bien Phu,312847
2896,0101316,1992,1,9221,"Lover / L&#39;amant, The",228520
2897,0105466,1992,2,9242,Stay Tuned,1673495
2898,0105488,1992,1,9331,Strictly Ballroom,542202
2899,0105104,1992,1,9785,Passenger 57,2202963
2900,0105328,1992,3,9812,Schtonk,267597
2901,0104231,1992,3,10862,Far and Away,705925
2902,0103786,1992,3,10872,Beethoven,348994
2903,0107290,1993,3,109,Jurassic Park,11056991
2904,0107048,1993,2,114,Groundhog Day,142327
2905,0106697,1993,0,117,Demolition Man,548669
2906,0107614,1993,3,436,Mrs. Doubtfire,348737
2907,0107843,1993,3,543,Point of No Return/The Assassin,209549
2908,0108160,1993,2,556,Sleepless in Seattle,226198
2909,0108432,1993,3,558,Umi ga kikoeru,1974799
2910,0107120,1993,3,587,Hocus Pocus,1962219
2911,0108265,1993,1,727,Swing Kids,1439951
2912,0107507,1993,3,810,Manhattan Murder Mystery,1228941
2913,0108000,1993,3,852,Ruby in Paradise,2880294
2914,0106677,1993,3,861,Dazed and Confused,503573
2915,0108037,1993,0,899,"Sandlot, The",2068890
2916,0106341,1993,1,950,Bad Boy Bubby,1475272
2917,0108394,1993,3,984,Three Colors: Blue,154635
2918,0107977,1993,3,1067,Robin Hood: Men in Tights,556241
2919,0106611,1993,1,1602,Cool Runnings,1428132
2920,0106471,1993,1,1517,Boxing Helena,77460
2921,0107156,1993,3,1195,"Wedding Banquet, The",573304
2922,0107131,1993,1,1088,Homeward Bound: The Incredible Journey,1212256
2923,0106673,1993,3,1133,Dave,693325
2924,0108071,1993,3,1434,"Secret Garden, The",1136182
2925,0106220,1993,3,1436,Addams Family Values,876872
2926,0108147,1993,3,1353,Sister Act 2: Back in the Habit,949131
2927,0108442,1993,1,1097,Undercover Blues,3301903
2928,0108052,1993,3,1497,Schindler&#39;s List,469320
2929,0104246,1993,2,1637,Fei hu wai zhuan,294171
2930,0106689,1993,3,1666,Death Train,8295055
2931,0106834,1993,3,1790,Even Cowgirls Get The Blues,7766704
2932,0106873,1993,3,1856,Fatal Instinct,2046735
2933,0112389,1993,0,1940,"Princess and the Cobbler, The",30872649
2934,0108388,1993,1,2182,"Trial, The",6868089
2935,0107822,1993,3,2230,"Piano, The",133688
2936,0107745,1993,3,2492,Once Upon a Forest,2611302
2937,0107688,1993,1,2543,"Nightmare Before Christmas, The",403227
2938,0108188,1993,0,2847,Sonatine,748895
2939,0107426,1993,1,2892,Little Buddha,1682871
2940,0106977,1993,2,2916,"Fugitive, The",1822067
2941,0107282,1993,3,3088,"Joy Luck Club, The",5527808
2942,0106226,1993,3,3097,"Age of Innocence, The",5836236
2943,0107091,1993,2,3123,Heart and Souls,4511738
2944,0311648,1993,3,3176,Pieces of April,183762
2945,0108358,1993,3,3180,Tombstone,525113
2946,0106417,1993,3,3330,Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n R (Sailor Moon R the Movie: The Promise of the Rose),
2947,0108065,1993,0,3336,Searching for Bobby Fischer,573912
2948,0106582,1993,1,3369,Cliffhanger,746845
2949,0108451,1993,3,3396,Untamed Heart,2991187
2950,0105619,1993,3,3405,"Heroic Trio, The",2533372
2951,0107653,1993,3,3550,Naked,1705391
2952,0108624,1993,3,3692,"Evil Cult, The",26456639
2953,0106400,1993,3,3704,"Beverly Hillbillies, The",1853921
2954,0107065,1993,3,3715,Gypsy,25298252
2955,0107943,1993,1,3761,"Remains of the Day, The",133721
2956,0115819,1993,0,3921,Cannibal! The Musical,527414
2957,0107214,1993,0,4337,Indien,31251203
2958,0108255,1993,3,4422,Super Mario Bros.,210860
2959,0108310,1993,3,4555,Telling Secrets,64461362
2960,0106598,1993,3,4636,Coneheads,1812216
2961,0106364,1993,0,4877,Batman: Mask of the Phantasm,311765
2962,0107007,1993,0,4917,Gettysburg,1236122
